# Start time is 15:54:18
# 
# GATEvoltage, BIASvoltage, Current, Real-LI, Imag-LI
# mV, mV, nA, V, V
# Comments: bias = 1mV; lockin freq = 73.24; lockin V = 500mV-Rms, tau = 300ms, 1MV/A
# 
-2339.9710079 999.9847410 0.0002625 -0.000000105325793 -0.000000034960377
-2320.1342794 999.9847410 0.0002704 -0.000000160591465 -0.000000211427543
-2299.9923705 999.9847410 0.0002714 -0.000000091862550 0.000000015249531
-2279.8504616 999.9847410 0.0002592 -0.000000086510147 -0.000000267333483
-2260.0137331 999.9847410 0.0002595 -0.000000315022264 -0.000000144331016
-2239.8718242 999.9847410 0.0002622 -0.000000381880306 0.000000004273934
-2220.0350958 999.9847410 0.0002468 -0.000000393055032 -0.000000431143322
-2199.8931868 999.9847410 0.0002517 -0.000000412016353 -0.000000095382260
-2180.0564584 999.9847410 0.0002625 -0.000000117379272 -0.000000038377291
-2159.9145495 999.9847410 0.0002205 -0.000000043950557 0.000000014539363
-2140.0778210 999.9847410 0.0002709 -0.000000413915423 -0.000000241861404
-2119.9359121 999.9847410 0.0002236 -0.000000154289822 -0.000000059220647
-2100.0991836 999.9847410 0.0002633 0.000000118030113 -0.000000409005333
-2079.9572747 999.9847410 0.0002440 -0.000000247170339 -0.000000600666815
-2060.1205463 999.9847410 0.0002687 -0.000000262876281 -0.000000275689858
-2039.9786374 999.9847410 0.0002694 -0.000000041843548 -0.000000155214392
-2020.1419089 999.9847410 0.0002705 0.000000252506882 -0.000000089202796
-2000.0000000 999.9847410 0.0002656 -0.000000074178240 -0.000000192795167
-1979.8580911 999.9847410 0.0002656 -0.000000130604618 0.000000147833104
-1960.0213626 999.9847410 0.0002685 -0.000000190056701 -0.000000107804040
-1939.8794537 999.9847410 0.0002681 -0.000000062989415 0.000000202104306
-1920.0427253 999.9847410 0.0002484 -0.000000146489717 0.000000162758977
-1899.9008164 999.9847410 0.0002725 -0.000000192895025 -0.000000016977079
-1880.0640879 999.9847410 0.0002700 -0.000000174910553 0.000000264978591
-1859.9221790 999.9847410 0.0002673 -0.000000199147914 -0.000000046012336
-1840.0854505 999.9847410 0.0002665 -0.000000135810170 -0.000000261245067
-1819.9435416 999.9847410 0.0002649 0.000000068049292 -0.000000385711338
-1800.1068132 999.9847410 0.0002626 -0.000000068715405 0.000000173160096
-1779.9649042 999.9847410 0.0002627 -0.000000060898853 0.000000068718930
-1760.1281758 999.9847410 0.0002656 -0.000000209816888 0.000000071564303
-1739.9862669 999.9847410 0.0002629 -0.000000600235662 -0.000000157477063
-1720.1495384 999.9847410 0.0001228 -0.000000661970975 0.000000045076606
-1700.0076295 999.9847410 0.0001401 -0.000000941590549 -0.000000548859763
-1679.8657206 999.9847410 -0.0000072 -0.000001592330995 -0.000000297078909
-1660.0289921 999.9847410 -0.0000905 -0.000002204143754 -0.000000152370781
-1639.8870832 999.9847410 -0.0000841 -0.000001688691278 -0.000000173721064
-1620.0503548 999.9847410 -0.0002303 -0.000002976031652 0.000000048142842
-1599.9084459 999.9847410 -0.0004039 -0.000003991499104 -0.000000511589723
-1580.0717174 999.9847410 -0.0004029 -0.000005732606570 -0.000000017274304
-1559.9298085 999.9847410 -0.0005237 -0.000004007269660 0.000000161456121
-1540.0930800 999.9847410 -0.0003335 -0.000005614951806 -0.000000129613084
-1519.9511711 999.9847410 -0.0005489 -0.000005516922128 -0.000000450022407
-1500.1144427 999.9847410 -0.0009661 -0.000007627218502 -0.000000073550307
-1479.9725338 999.9847410 -0.0010195 -0.000007979487309 0.000000599913766
-1460.1358053 999.9847410 -0.0010427 -0.000008363022912 -0.000000372940054
-1439.9938964 999.9847410 -0.0014981 -0.000009269722985 0.000000141589026
-1419.8519875 999.9847410 -0.0013317 -0.000009351673134 -0.000000493685725
-1400.0152590 999.9847410 -0.0013446 -0.000009582098417 0.000000242000618
-1379.8733501 999.9847410 -0.0013702 -0.000011157706091 -0.000000217557078
-1360.0366217 999.9847410 -0.0022174 -0.000012911585428 0.000000366332375
-1339.8947127 999.9847410 -0.0024638 -0.000014648378429 0.000001148209036
-1320.0579843 999.9847410 -0.0026053 -0.000016516322332 -0.000000197835072
-1299.9160754 999.9847410 -0.0020541 -0.000016518896913 0.000000009127045
-1280.0793469 999.9847410 -0.0026223 -0.000018225155608 0.000000506849393
-1259.9374380 999.9847410 -0.0020721 -0.000020011211626 0.000000368644387
-1240.1007095 999.9847410 -0.0025650 -0.000019904046679 0.000000402973307
-1219.9588006 999.9847410 -0.0024147 -0.000020157394132 0.000000282230574
-1200.1220722 999.9847410 -0.0024393 -0.000020114127311 0.000000245825189
-1179.9801633 999.9847410 -0.0024680 -0.000019407384591 -0.000000109318948
-1160.1434348 999.9847410 -0.0028421 -0.000020610568536 -0.000000455029418
-1140.0015259 999.9847410 -0.0029900 -0.000020717906179 -0.000000735366796
-1119.8596170 999.9847410 -0.0031879 -0.000024073157208 -0.000000070331934
-1100.0228885 999.9847410 -0.0029893 -0.000025148731108 0.000000550396992
-1079.8809796 999.9847410 -0.0036879 -0.000030030742087 0.000000970728014
-1060.0442512 999.9847410 -0.0040039 -0.000030227623218 0.000000624823703
-1039.9023423 999.9847410 -0.0036403 -0.000035710600586 0.000000420803880
-1020.0656138 999.9847410 -0.0045161 -0.000033689745493 -0.000000740054848
-999.9237049 999.9847410 -0.0040797 -0.000035194664679 -0.000000512104874
-980.0869764 999.9847410 -0.0046403 -0.000032476619190 -0.000000776668760
-959.9450675 999.9847410 -0.0053521 -0.000033685953229 -0.000000196582732
-940.1083391 999.9847410 -0.0055318 -0.000032764587502 -0.000000295037689
-919.9664302 999.9847410 -0.0051900 -0.000035171509899 0.000000214222987
-900.1297017 999.9847410 -0.0051739 -0.000037728367122 0.000000210112351
-879.9877928 999.9847410 -0.0049871 -0.000037616310883 -0.000000196442343
-860.1510643 999.9847410 -0.0049709 -0.000039163076554 -0.000000638401489
-840.0091554 999.9847410 -0.0056535 -0.000038080226511 -0.000000514416299
-819.8672465 999.9847410 -0.0065161 -0.000037667519373 0.000000685337808
-800.0305180 999.9847410 -0.0073534 -0.000035534044135 0.000000368340700
-779.8886091 999.9847410 -0.0056062 -0.000031445293072 -0.000000805306346
-760.0518807 999.9847410 -0.0064143 -0.000031054239317 -0.000000204072101
-739.9099718 999.9847410 -0.0063994 -0.000032957861401 0.000000537165773
-720.0732433 999.9847410 -0.0062846 -0.000035493119283 0.000000364341083
-699.9313344 999.9847410 -0.0040263 -0.000035309786568 0.000001097234919
-680.0946059 999.9847410 -0.0043031 -0.000028493968703 0.000002477661988
-659.9526970 999.9847410 -0.0041689 -0.000031219175204 0.000000499947425
-640.1159686 999.9847410 -0.0043171 -0.000031491578550 0.000000916111420
-619.9740597 999.9847410 -0.0059747 -0.000030137111692 0.000000853303512
-600.1373312 999.9847410 -0.0062717 -0.000030665941062 0.000001372874260
-579.9954223 999.9847410 -0.0062002 -0.000030218889145 -0.000000082282031
-559.8535134 999.9847410 -0.0057552 -0.000032023880051 -0.000000591875764
-540.0167849 999.9847410 -0.0063262 -0.000034179897410 0.000000162328999
-519.8748760 999.9847410 -0.0066487 -0.000035655243279 0.000000198239792
-500.0381476 999.9847410 -0.0070387 -0.000041095486012 0.000000110163632
-479.8962387 999.9847410 -0.0074972 -0.000049276414450 0.000000171265139
-460.0595102 999.9847410 -0.0084777 -0.000049734443727 0.000000682567035
-439.9176013 999.9847410 -0.0090719 -0.000052116372776 0.000000911535563
-420.0808728 999.9847410 -0.0100073 -0.000052114002024 0.000000426071697
-399.9389639 999.9847410 -0.0106126 -0.000052052009429 0.000000749580151
-380.1022354 999.9847410 -0.0111840 -0.000050241151556 0.000000599511984
-359.9603265 999.9847410 -0.0111157 -0.000051188130340 -0.000000078846319
-340.1235981 999.9847410 -0.0114822 -0.000053608597628 0.000001271593314
-319.9816892 999.9847410 -0.0122155 -0.000061149796463 -0.000001336604565
-300.1449607 999.9847410 -0.0124036 -0.000058072604282 0.000001905016575
-280.0030518 999.9847410 -0.0135276 -0.000056116954283 0.000001783859724
-259.8611429 999.9847410 -0.0142011 -0.000056000258746 0.000000360899498
-240.0244144 999.9847410 -0.0138970 -0.000054957212205 0.000000888424250
-219.8825055 999.9847410 -0.0135962 -0.000053864274716 0.000000906180223
-200.0457771 999.9847410 -0.0133629 -0.000053550372039 0.000001477452291
-179.9038682 999.9847410 -0.0126671 -0.000055206078959 0.000000060863022
-160.0671397 999.9847410 -0.0125705 -0.000061020307321 0.000000661932207
-139.9252308 999.9847410 -0.0136236 -0.000064699218940 0.000001061838103
-120.0885023 999.9847410 -0.0144070 -0.000063786455121 0.000000826484521
-99.9465934 999.9847410 -0.0144817 -0.000063746164075 0.000000772881195
-80.1098650 999.9847410 -0.0141481 -0.000062268579032 0.000000700703057
-59.9679561 999.9847410 -0.0131389 -0.000061108885709 0.000000385153307
-40.1312276 999.9847410 -0.0121987 -0.000057404187750 0.000000893989879
-19.9893187 999.9847410 -0.0105927 -0.000059002248846 0.000001267697667
0.1525902 999.9847410 -0.0092876 -0.000056240742106 0.000000689942449
19.9893187 999.9847410 -0.0090085 -0.000053284689741 0.000000801919389
40.1312276 999.9847410 -0.0086981 -0.000049167134858 0.000000896116273
59.9679561 999.9847410 -0.0086043 -0.000047629467449 0.000000647556729
80.1098650 999.9847410 -0.0083682 -0.000046949973111 0.000000668122244
99.9465934 999.9847410 -0.0083635 -0.000046047521126 0.000001119439284
120.0885023 999.9847410 -0.0088691 -0.000045782612436 0.000000621429109
139.9252308 999.9847410 -0.0089740 -0.000044331606137 0.000001887559002
160.0671397 999.9847410 -0.0089264 -0.000046395437288 -0.000000508900012
179.9038682 999.9847410 -0.0088458 -0.000047811507294 0.000000530665000
200.0457771 999.9847410 -0.0084246 -0.000046019254190 0.000000643937748
219.8825055 999.9847410 -0.0085165 -0.000046546845905 0.000000729821138
240.0244144 999.9847410 -0.0095838 -0.000048085928364 0.000000755730832
259.8611429 999.9847410 -0.0099642 -0.000047829183380 0.000000982387935
280.0030518 999.9847410 -0.0100242 -0.000047137868175 0.000000826385250
300.1449607 999.9847410 -0.0098420 -0.000046668472678 0.000000428706780
319.9816892 999.9847410 -0.0096210 -0.000046560195192 0.000000857915789
340.1235981 999.9847410 -0.0094788 -0.000045380779863 0.000000150415909
359.9603265 999.9847410 -0.0092192 -0.000042830338239 0.000001184775956
380.1022354 999.9847410 -0.0089246 -0.000042109332822 0.000001280459553
399.9389639 999.9847410 -0.0085144 -0.000045532215501 0.000001316208222
420.0808728 999.9847410 -0.0084759 -0.000046399906239 0.000000295726124
439.9176013 999.9847410 -0.0083644 -0.000045091696663 0.000001296329967
460.0595102 999.9847410 -0.0080572 -0.000046859089172 0.000000987616983
479.8962387 999.9847410 -0.0082945 -0.000050669317927 0.000000896237865
500.0381476 999.9847410 -0.0094895 -0.000058598110722 0.000001479821281
519.8748760 999.9847410 -0.0105629 -0.000062518822068 0.000000753318961
540.0167849 999.9847410 -0.0104874 -0.000058916545789 0.000000658860684
559.8535134 999.9847410 -0.0097974 -0.000056551664894 0.000000491814851
579.9954223 999.9847410 -0.0087543 -0.000050618330887 -0.000000262737067
600.1373312 999.9847410 -0.0078749 -0.000046308686893 0.000000706592345
619.9740597 999.9847410 -0.0076750 -0.000044484869768 0.000000313752889
640.1159686 999.9847410 -0.0079356 -0.000045510690759 0.000000507046172
659.9526970 999.9847410 -0.0085806 -0.000047396611498 0.000000395666032
680.0946059 999.9847410 -0.0092083 -0.000048256678352 0.000000835566923
699.9313344 999.9847410 -0.0096834 -0.000046830161409 0.000000554729079
720.0732433 999.9847410 -0.0097108 -0.000049073263982 0.000000048797794
739.9099718 999.9847410 -0.0096367 -0.000053195431143 0.000000824584864
760.0518807 999.9847410 -0.0093459 -0.000055906485379 0.000000658075328
779.8886091 999.9847410 -0.0092650 -0.000056502448282 0.000001138287237
800.0305180 999.9847410 -0.0098667 -0.000056635517049 0.000001084696246
819.8672465 999.9847410 -0.0101496 -0.000054858170434 0.000000462118179
840.0091554 999.9847410 -0.0103933 -0.000054143064879 0.000000603654339
860.1510643 999.9847410 -0.0107917 -0.000052338995605 -0.000000228095061
879.9877928 999.9847410 -0.0111067 -0.000054260400683 0.000000160315974
900.1297017 999.9847410 -0.0116026 -0.000055400766146 0.000000619105349
919.9664302 999.9847410 -0.0118519 -0.000056639419745 0.000000344032263
940.1083391 999.9847410 -0.0120028 -0.000058248001203 0.000000825212796
959.9450675 999.9847410 -0.0119779 -0.000059364238561 0.000000729777671
980.0869764 999.9847410 -0.0118897 -0.000061050968506 0.000000433481767
999.9237049 999.9847410 -0.0122354 -0.000060396741245 0.000000391141865
1020.0656138 999.9847410 -0.0125188 -0.000062557607016 0.000000530692608
1039.9023423 999.9847410 -0.0123895 -0.000067364099892 0.000000956867688
1060.0442512 999.9847410 -0.0124834 -0.000070611051114 0.000001641699743
1079.8809796 999.9847410 -0.0124309 -0.000072413859236 0.000001405317621
1100.0228885 999.9847410 -0.0128135 -0.000073732420589 0.000001449632367
1119.8596170 999.9847410 -0.0133008 -0.000075232188263 0.000001222463638
1140.0015259 999.9847410 -0.0135402 -0.000076544200089 0.000001257567928
1160.1434348 999.9847410 -0.0135185 -0.000076925125280 0.000000993518019
1179.9801633 999.9847410 -0.0145752 -0.000076298798416 0.000001413970633
1200.1220722 999.9847410 -0.0144507 -0.000077954956461 0.000001287016716
1219.9588006 999.9847410 -0.0145411 -0.000077597601344 0.000002523382386
1240.1007095 999.9847410 -0.0151081 -0.000076537888460 0.000000371448642
1259.9374380 999.9847410 -0.0153824 -0.000079690088878 0.000000172219079
1280.0793469 999.9847410 -0.0158630 -0.000076924697651 0.000002057150046
1299.9160754 999.9847410 -0.0161444 -0.000078008475789 0.000003341576321
1320.0579843 999.9847410 -0.0161881 -0.000081057745838 -0.000000280347952
1339.8947127 999.9847410 -0.0163298 -0.000084430277632 0.000002079675720
1360.0366217 999.9847410 -0.0163850 -0.000082391574931 0.000001302779636
1379.8733501 999.9847410 -0.0167676 -0.000081918591586 0.000002028437859
1400.0152590 999.9847410 -0.0169411 -0.000081289795286 0.000000866004895
1419.8519875 999.9847410 -0.0171486 -0.000079028227747 0.000001209763429
1439.9938964 999.9847410 -0.0175535 -0.000077026915503 0.000000911872731
1460.1358053 999.9847410 -0.0177522 -0.000074219083928 0.000001265770403
1479.9725338 999.9847410 -0.0175078 -0.000072470110568 0.000000911735279
1500.1144427 999.9847410 -0.0174461 -0.000072425054522 0.000001007282599
1519.9511711 999.9847410 -0.0173470 -0.000071798673617 0.000001134697039
1540.0930800 999.9847410 -0.0171442 -0.000072055269988 0.000000907098331
1559.9298085 999.9847410 -0.0169486 -0.000074175632662 0.000001090677168
1580.0717174 999.9847410 -0.0166270 -0.000075075508892 0.000000601329404
1599.9084459 999.9847410 -0.0167127 -0.000074019993579 0.000000543949673
1620.0503548 999.9847410 -0.0166570 -0.000075496047854 0.000000598832360
1639.8870832 999.9847410 -0.0169439 -0.000076361612198 0.000001295871206
1660.0289921 999.9847410 -0.0172148 -0.000077622277494 0.000000878203463
1679.8657206 999.9847410 -0.0174882 -0.000080779667018 0.000001392693187
1700.0076295 999.9847410 -0.0174551 -0.000082585645934 0.000000800843857
1720.1495384 999.9847410 -0.0177659 -0.000086315302584 0.000001049786973
1739.9862669 999.9847410 -0.0180779 -0.000087940609713 0.000001350195274
1760.1281758 999.9847410 -0.0179754 -0.000087250161511 0.000000876305569
1779.9649042 999.9847410 -0.0177774 -0.000086959132250 0.000001939377802
1800.1068132 999.9847410 -0.0177814 -0.000087658413796 0.000001356362403
1819.9435416 999.9847410 -0.0180338 -0.000089309605360 0.000001849901865
1840.0854505 999.9847410 -0.0179031 -0.000089223186260 0.000000786872511
1859.9221790 999.9847410 -0.0178504 -0.000089304809814 0.000001513978092
1880.0640879 999.9847410 -0.0176761 -0.000091038080756 0.000001367840816
1899.9008164 999.9847410 -0.0177960 -0.000093918119838 0.000001493799675
1920.0427253 999.9847410 -0.0181103 -0.000094399272764 0.000001985732594
1939.8794537 999.9847410 -0.0182891 -0.000095186872479 0.000001870435660
1960.0213626 999.9847410 -0.0183758 -0.000097384929578 0.000000994841434
1979.8580911 999.9847410 -0.0183833 -0.000098693400547 0.000001048986932
2000.0000000 999.9847410 -0.0186385 -0.000101423054852 0.000002197309924
2020.1419089 999.9847410 -0.0189270 -0.000104700508661 0.000001903720180
2039.9786374 999.9847410 -0.0195368 -0.000106576121678 0.000001557330087
2060.1205463 999.9847410 -0.0199776 -0.000108089696813 0.000002288035852
2079.9572747 999.9847410 -0.0202414 -0.000109835401283 0.000002517887832
2100.0991836 999.9847410 -0.0202245 -0.000110566773748 0.000002406120594
2119.9359121 999.9847410 -0.0203961 -0.000112892897890 0.000001304508946
2140.0778210 999.9847410 -0.0204251 -0.000113694940046 0.000001824727010
2159.9145495 999.9847410 -0.0207668 -0.000113488832599 0.000002738075294
2180.0564584 999.9847410 -0.0206592 -0.000115199264782 0.000001998902723
2199.8931868 999.9847410 -0.0209869 -0.000116588224445 0.000002514504986
2220.0350958 999.9847410 -0.0214225 -0.000119575609394 0.000001598050523
2239.8718242 999.9847410 -0.0218875 -0.000117913416974 0.000002594065586
2260.0137331 999.9847410 -0.0226839 -0.000116437974771 0.000001067762047
2279.8504616 999.9847410 -0.0230154 -0.000115735235780 0.000001716246284
2299.9923705 999.9847410 -0.0232725 -0.000113511903969 0.000001731478193
2320.1342794 999.9847410 -0.0233965 -0.000112665975870 0.000002061167285
2339.9710079 999.9847410 -0.0238559 -0.000111493404943 0.000001355238704
2360.1129168 999.9847410 -0.0229015 -0.000110267853923 0.000001497603687
2379.9496452 999.9847410 -0.0226417 -0.000104947294251 0.000001435306819
2400.0915541 999.9847410 -0.0222303 -0.000100996490325 0.000001151018577
2419.9282826 999.9847410 -0.0218718 -0.000098687490113 0.000000340768660
2440.0701915 999.9847410 -0.0216257 -0.000100206631465 0.000001769998810
2459.9069200 999.9847410 -0.0212011 -0.000099165742450 0.000000578960566
2480.0488289 999.9847410 -0.0209726 -0.000102328606556 0.000001860341752
2499.8855573 999.9847410 -0.0207358 -0.000104382542928 0.000001833041091
2520.0274662 999.9847410 -0.0210090 -0.000104753646178 0.000001697472343
2539.8641947 999.9847410 -0.0211547 -0.000104380735493 0.000001070127513
2560.0061036 999.9847410 -0.0217433 -0.000103841564332 0.000001390846984
2580.1480125 999.9847410 -0.0214101 -0.000102469478364 0.000000214468521
2599.9847410 999.9847410 -0.0217927 -0.000101870883902 0.000001871279168
2620.1266499 999.9847410 -0.0217383 -0.000102196383059 0.000001329263221
2639.9633783 999.9847410 -0.0215078 -0.000103301505606 0.000001874824724
2660.1052873 999.9847410 -0.0215820 -0.000103718533669 0.000002054832747
2679.9420157 999.9847410 -0.0216861 -0.000106216245433 0.000002632661391
2700.0839246 999.9847410 -0.0217075 -0.000105143247876 0.000001839722784
2719.9206531 999.9847410 -0.0218698 -0.000104336117061 0.000001449358638
2740.0625620 999.9847410 -0.0219913 -0.000105029564534 0.000001718467836
2759.8992905 999.9847410 -0.0220148 -0.000103738092965 0.000000541190648
2780.0411994 999.9847410 -0.0219188 -0.000104544461333 0.000004664461536
2799.8779278 999.9847410 -0.0220127 -0.000105061893352 0.000002192492644
2820.0198367 999.9847410 -0.0215489 -0.000105557461699 0.000001396604107
2839.8565652 999.9847410 -0.0215363 -0.000103612307977 0.000001323697004
2859.9984741 999.9847410 -0.0212826 -0.000102781335709 0.000001039690716
2880.1403830 999.9847410 -0.0214675 -0.000102239390250 0.000001783560149
2899.9771115 999.9847410 -0.0215131 -0.000102312891803 0.000001437674047
2920.1190204 999.9847410 -0.0212709 -0.000102493367397 0.000001155167982
2939.9557488 999.9847410 -0.0210381 -0.000102269838208 0.000001474108214
2960.0976577 999.9847410 -0.0208889 -0.000101735610617 0.000001671497448
2979.9343862 999.9847410 -0.0208421 -0.000101171090730 0.000001310440527
3000.0762951 999.9847410 -0.0203837 -0.000099887674785 0.000001123125229
3019.9130236 999.9847410 -0.0200743 -0.000098580164805 0.000001258528329
3040.0549325 999.9847410 -0.0197055 -0.000098948079639 0.000002153036296
3059.8916609 999.9847410 -0.0193905 -0.000099558856222 0.000001276457586
3080.0335698 999.9847410 -0.0189220 -0.000099395815292 0.000001846877334
3099.8702983 999.9847410 -0.0185180 -0.000097920975176 0.000001253657008
3120.0122072 999.9847410 -0.0181900 -0.000098379632973 0.000002209867981
3139.8489357 999.9847410 -0.0175911 -0.000096681824636 0.000001510923017
3159.9908446 999.9847410 -0.0178019 -0.000095126258515 0.000001413256353
3180.1327535 999.9847410 -0.0176114 -0.000092227103038 0.000001357453208
3199.9694820 999.9847410 -0.0179138 -0.000089812895100 0.000002035366848
3220.1113909 999.9847410 -0.0175749 -0.000089067056697 0.000001258699263
3239.9481193 999.9847410 -0.0171400 -0.000089499062324 0.000001369846205
3260.0900282 999.9847410 -0.0168089 -0.000089014128882 0.000001706328596
3279.9267567 999.9847410 -0.0168364 -0.000090112512759 0.000000972961315
3300.0686656 999.9847410 -0.0167707 -0.000094610246246 0.000000916365178
3319.9053941 999.9847410 -0.0167745 -0.000094584304832 0.000002148946807
3340.0473030 999.9847410 -0.0166017 -0.000093095808218 0.000000858090247
3359.8840314 999.9847410 -0.0171125 -0.000093229442065 0.000001280525342
3380.0259403 999.9847410 -0.0173372 -0.000095995875343 0.000001233281812
3399.8626688 999.9847410 -0.0179027 -0.000096834494992 0.000001798584118
3420.0045777 999.9847410 -0.0186868 -0.000099442736926 0.000001609856707
3440.1464866 999.9847410 -0.0190090 -0.000104923404044 0.000001158666545
3459.9832151 999.9847410 -0.0198715 -0.000105091705154 0.000001613858086
3480.1251240 999.9847410 -0.0204676 -0.000109703403349 0.000003265136586
3499.9618524 999.9847410 -0.0208775 -0.000109851759828 0.000005050427220
# End time is 16:06:38
# 
